Country,Market,Commodity,Price Type,Year,Month,Price,Unit,Currency,Data Source
Guinea,Conakry-Niger,Rice (imported),Retail,2018,3,5538,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,4,5576,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,5,5462,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,6,5454,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,7,5525,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,8,5556,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,9,5626,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,10,5786,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,11,5931,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2018,12,6283,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,1,6209,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,2,6284,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,3,6550,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,4,6259,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,5,6226,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,6,,KG,GNF,
Guinea,Conakry-Niger,Rice (imported),Retail,2019,7,6203,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,8,6242,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,9,6300,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,10,6384,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,11,6169,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2019,12,,KG,GNF,
Guinea,Conakry-Niger,Rice (imported),Retail,2020,1,6190,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,2,6223,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,3,6300,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,4,6328,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,5,6336,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,6,6253,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,7,6291,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,8,6340,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,9,6327,KG,GNF,Institut National de la Statistique via FAO: GIEWS/FPMA
Guinea,Conakry-Niger,Rice (imported),Retail,2020,10,,KG,GNF,
Guinea,Conakry-Niger,Rice (imported),Retail,2020,11,,KG,GNF,
Guinea,Conakry-Niger,Rice (imported),Retail,2020,12,,KG,GNF,
